"affId","name"
"fcfe6b45-8ecc-436d-8906-2d10857ad2a7","Great Bay University, China"
"3f07931f-a470-4df2-bfcb-1a64f32ce06c","Fondazione Bruno Kessler"
"0427714e-e25f-4e53-9076-433605a91b19","Hanyang University"
"820dc695-dfbb-4c7d-b56c-5ac51ec686fb","Chonnam National University"
"7556f2b0-26d1-454d-a17b-39737b648e06","Munster Technological University"
"e23c8464-ba26-45b8-bb73-d24e2fdd1da5","Heriot-Watt University"
"a9159b1d-0743-4ab7-9672-b8c8500958fe","SUNY Buffalo"
"9d095228-d7bf-47e0-81d4-6bcfab2cc61e","HUST"
"b853b552-ced2-447e-8cb9-581a99435f0f","The Hong Kong University of Science and Technology"
"cb2fd4cf-df6d-4e15-87f4-4be9a1e1c27f","Badji Mokhtar Annaba University"
"c42ff7fb-0263-430f-b974-cf1e1b9d22d7","The Chinese University of Hong Kong, Shenzhen"
"82eec0d9-aa60-4f72-b874-f0b472c98cee","UCSD"
"b049223d-3f7c-496c-8f6f-421834d90fef","NGERE"
"6b65f99b-d157-44f7-a77d-e4280fb12d62","University of Bologna p=8,33,6,5,17,18,34,30,10"
"5b1492f9-0ec1-4bf7-b98d-41920a65f74e","Yonsei University"
"fb732ce4-9b59-4022-b63a-bcd76f09b3e1","Eindhoven University of Technology"
"5ef194b8-a619-4643-a712-53a90889485f","School of Computing, Edinburgh Napier University, United Kingdom."
"b1a0c6b4-216f-446e-ba8c-ce391e3a7739","CSIR-Institute of Genomics and Integrative Biology"
"6d049b00-d2ee-4988-800b-2ba9a99dc29d","Shenyang Institute of Automation, Chinese Academy of Sciences"
"2d52ed4a-3a9c-4520-a7eb-8fff7a63c2d8","University of California, Merced"
"543d2548-80ec-44f5-a843-e666bb5ce387","Universidade de Aveiro"
"a5a49959-7dc6-45dd-8428-e9762704e1f5","Department of Computer Science, King Khalid University"
"0c247919-f7d8-4e46-89e7-afcd69d44cb9","Goethe University Frankfurt"
"ebc16e60-4a66-4266-abd0-975eda9bd2aa","University of Malaya, Malaysia"
"6b6aaa34-04c7-4862-a789-97a5658251b0","The University of Jordan"
"e74c1c21-95a7-47fe-9d3b-1ffed1b7ec24","Moscow Institute of Physics and Technology"
"b3cfbabd-cef3-4a35-8b9f-b837865d10eb","Birla Institute of Technology and Science"
"1e16ee15-c911-46c4-94fb-c2eb06fa12cc","Ben-Gurion University of the Negev"
"515ffac9-2916-4ab6-9930-a12da8b5fd1b","Institute of Automation, Chinese Academy of Sciences"
"1ee64ebd-43fa-49ec-be5a-2af4e3d3dd8b","Celonis"
"475389f2-225f-4050-ad20-1bac783c62f0","Harvard Medical School"
"699d17bf-e8dc-4627-99c1-2e1ec0f95e02","Sun Yat-Sen University"
"567bf018-3123-473c-8788-6be8f0da457d","Patharkandi College"
"687646bb-fbf2-474b-8b6f-8024b35687ab","Athabasca University"
"00f20c15-0a7b-4678-972d-6512b856be24","German Research Center for Artificial Intelligence (DFKI)"
"f3b0c705-ed63-4475-ac47-e9ebad1f30d7","University Politehnica of Bucharest"
"a158a54a-27ac-4174-aed3-64674697ee4d","Stanford University"
"67784428-0f0e-4d8b-9a53-58a7a6cfb1f6","AB-Biotics SA (current)"
"1cf690f2-34ed-4c15-8261-dea85f58c894","Institute of Technology Gopeshwar"
"b9ba3428-2f34-4493-85a4-85b2b594100d","Université de Montréal"
"cc898ff5-570c-46dd-a447-7836846b239e","Oncology Department, Biodonostia Research Institute, San Sebastian, Spain."
"0e2c7853-c4a4-4323-8931-4562319a9cea","University of California, Los Angeles"
"e38620f4-dc71-407e-abb5-273fef4cfcb6","Professor of Obstetrics and Gynecology, Ain Shams University. Consultant of Obstetrics and Gynecology, Ahmadi Hospital, Kuwait Oil Company (KOC)."
"733657b2-c0dc-4b55-ba7b-939c12c26081","IIIT Hyderabad"
"edef9ba9-eb9a-4438-bac9-9c2ac142d0aa","Tianjin University of Technology"
"15231551-f44f-45b9-bfaa-cf3b96d82c6e","U.S. National Library of Medicine, NIH, 8600 Rockville Pike, Bethesda, MD 20894, USA."
"dd10e0df-3439-4222-94c0-5e5825f8d6e1","University of Manouba"
"91396a87-9a80-4f4d-9b32-6b4d3e0f7325","Godwin High School"
"4ef4d5ce-1ba7-49a0-bc99-27a7b420d8be","LS2N, Nantes University"
"4d2d3db1-86af-4fa1-b816-5cd8821d1ed4","Victoria University"
"c08d75bc-59db-4385-b518-84a4e9850187","Royal Holloway University of London"
"127e8c30-6f47-428c-b47e-eb2df4ec44f3","Universiti Brunei Darussalam"
"38ed0b4c-ad84-4586-ace2-ec0c332aa3f1","Palacky University Olomouc, Faculty of Sciences"
"695b747a-c5ac-44cd-843d-5af3fa7db282","Technical University of Munich"
"54e01360-0132-4c6f-a813-8bc1a11d04ae","Vall d'Hebron Institute of Oncology (VHIO)"
"2a2d1399-c8c1-4e0c-9901-c0ccd3b74d4a","Chukwuemeka Odumegwu Ojukwu University, Uli, Anambra"
"2a282177-dd87-4b6f-a7c5-11b602f7567b","St. Petersburg Federal Research Center of the Russian Academy of Sciences"
"8186f360-5337-42ba-afca-457d98965120","Federal Institute of Paraná"
"743bd95a-5824-4316-bde9-1c6b60302e76","NHCE, Bengaluru"
"c046002b-469a-4bb4-a658-fb8e43c00283","University of Würzburg"
"9b2ae5a6-547e-49c0-91d6-842f35c4c1de","Antiplagiat Company"
"ae989f26-bbec-495a-9b4e-eb6fc72a8bbf","York University"
"b7c24dec-0368-4bb2-a10c-bcbd405e77ef","University of Haifa"
"f68b1caf-3e74-4938-a5a5-58c7f598a894","Vanderbilt University"
"50e39545-c0c1-4e04-bc3a-4ee9217b6f6a","Amazon AWS AI Labs"
"6dd087a3-6654-43f0-a8f9-36f5826e1923","All India Institute of Medical Sciences"
"3922c4ba-3700-446e-a1fe-e18e119ef6dc","International University of Sarajervo"
"bd15cd32-f33b-4a97-8b68-3daad3888e36","1 Department of Public Health and Primary Care, Centre for Biomedical Ethics and Law, University of Leuven, Leuven, Belgium ."
"a09a4964-1c87-4469-aeca-9935cb293321","Carnegie Mellon University"
"6188f249-bb67-43d4-aa6d-daca7e806d78","Sichuan University"
"1c48d096-163f-49ea-8356-7a54d0480a88","European Commission"
"badf36e8-b358-4eb7-a35d-e2816b6727b5","University of Ioannina"
"2125c328-8c25-4744-9336-b96d414731e7","Exertion Games Lab"
"e34a470f-c48e-48e0-be85-8fe7ffdc71ec","Faculty of Electrical and Computer Engineering, Rzeszów University of Technology, Al. Powstańców Warszawy 12, 35-959 Rzeszów, Poland"
"301c80fa-57f3-42da-b226-a2d01c3cc836","University of Mohaghegh Ardabili"
"b4d4521a-8f42-4fc5-a4fa-61f9f9075c8d","Medtronic"
"50636adc-3e0a-4f34-8ef8-4dd6ec89199d","UC San Diego"
"c93f5a74-4860-46ad-916c-e9859adf7e25","University of Western Ontario"
"98ab222f-fb23-48c3-8917-7f925b264b0d","Genc Vocational School, Bingol University, Ankara, Turkey"
"9d926a64-19ef-439e-91eb-2cf76b1cb974","Megagon Labs"
"a903273d-7e4e-4f80-87cc-2e81460f9d18","University of South Florida"
"99fd10fc-5dcd-42bd-955b-793aff636ab8","Harvard TH Chan School of Public Health"
"b236b241-b933-42b1-8948-17d99a33a653","Havard medical school"
"9fb291ad-27ac-4a32-b2e0-82e4c2b263ea","COMSATS Institute of Information Technology, Pakistan"
"9451e2f4-56ce-4dca-8f7c-9dc973639cef","KTH Royal Institute of Technology"
"64471487-8d55-4361-af2a-9c65dcc04eb0","Huazhong University of Science and Technology"
"b97e31f2-5298-4a28-a0f7-c313ecb72a7d","University of California, Santa Cruz"
"7788cf6a-9f7e-4dc9-af5f-aa75653c18c4","Molycop"
"a0b82463-2ba5-4c25-8ce8-e399ecd2d3fd","Jagannath University"
"99e1ae62-edd2-4cba-bcf6-828c0cdda553","The University of Texas at Austin"
"bac4642e-12b1-41ea-b0a2-6177ab797d0c","Bayview Asset Management, LLC Florida, USA"
"f2590978-36b4-4e89-9b62-3f2cc10f4079","Faculty of Engineering of the University of Porto"
"cc9069af-8d46-4d15-91ff-39139a5d9407","Universitat Politècnica de Catalunya"
"31daf9ee-8a4f-4222-8115-870b4e183799","Wroclaw University of Science and Technology"
"63a03cfe-7baf-41dd-bd14-0aba5c3940dd","Institute for Infocomm research"
"dd28dae1-a03c-446d-becb-8bacb91b9cf5","National Center for Biotechnology Information (NCBI)"
"71a08e03-22ec-48a5-a32a-827db319c488","University of California - Irvine"
"5c552387-369e-4bc7-9ac4-636422644a92","The Hong Kong University of Science and Technology p=1,9,6,8,4"
"ce137b53-c9e9-446c-a6d8-03eabee31a46","Wuhan University of Technology"
"1acdb685-4093-4385-8efd-9ffdca3a79c2","Elm Company"
"fe1e9f72-08fd-434d-9cdc-37778d587b68","Weill Cornell Medicine"
"0f52d434-1bfe-4224-ad66-ccec214549f5","Tecnologico de Monterrey"
"3a6abb08-e50b-44d2-b063-071d64b5c9a0","Computer Science Department, University of Crete"
"aa193775-b806-47ac-a214-cf6045d6c4bd","Faculty of Computer Science and Engineering, Saints Cyril and Methodius University, Skopje, North Macedonia."
"ceb20a94-1834-4ca4-8602-f08847533d97","sjtu.edu.com"
"1310bd8b-249a-463d-856c-9f310eaa5cd2","Alibaba DAMO Academy, Tsinghua University"
"17671a00-bb4c-4370-b9e9-c9a28ff2bafe","University of Verona, Department of Mdicine"
"9fa1c680-0a40-42dd-be60-dc85c8623e50","University of Glasgow"
"7d537b7f-0032-4dad-a880-fffa81beb4b6","Beihang University,"
"486254ae-e25e-4e3b-9c41-b677e9ff2ab8","MIT CSAIL"
"93913b40-7002-418e-9b6b-4b2f29af81e8","Lebanese University"
"c75f83b4-c6a7-4fb5-aed0-c1f97ad855fa","Silo AI, Finalnd"
"5113e739-f227-4fb4-8534-0d1945f50b47","University of Pittsburgh"
"022fac06-7c49-472f-ae57-5f4eb6267949","University of Lincoln"
"14da795f-a603-4067-a9c9-0c7e2fcac6fd","WHU"
"80f3b013-97b2-4d88-b676-81f7c41ec36b","Clova AI Research, Naver Corp."
"aeec7a55-f44c-4cae-a32a-4c8cc87455a6","Indiana University"
"34c81124-9000-44cc-82bf-ed54d224c0df","Luleå University of Technoliogy"
"66f95f76-f911-4315-bfb5-611dd22d1a12","Shenzhen Institute for Advanced Study, University of Electronic Science and Technology of China"
"eb6d23d6-7ba9-4834-b4d7-79d8f2e3c4b7","University of Valencia"
"23282144-cfb8-4786-9598-131a64b711b4","University of Luxembourg"
"50431121-bd03-4bfe-b92e-c667343f161d","University of Nevada-Reno, Dongguk University"
"affe2c56-8382-40ad-bce3-8fba11db7f08","University of Rochester School of Medicine"
"2a22024c-f006-439a-b799-331b89867afd","Wichita State University"
"e1109caf-2a04-4ba0-b863-5f5d99ce72ac","Stockholm Bioinformatic Center"
"057614c8-e4c3-4b59-958d-daa3d6fdaf27","Siksha 'O' Anusandhan (Deemed to be) University"
"9f5f8bf5-bfcb-484d-9bd4-6b7bc06a4b94","IVORC"
"fa1a092e-3a74-45a5-a349-7e58d59763c8","IBM Research"
"839853b6-a070-47df-8cf2-9539dcfc9cad","Columbia University"
"e0f211e7-44c6-4678-a95a-a14a0c7c5dd6","Qatar University"
"e52be8fd-b06e-4279-afc9-925642296276","HiTZ Center - Ixa"
"80b2919a-df57-4f5a-be99-1614630e5916","Western University"
"527f5302-b505-4082-a072-0a4fb9db4445","Beijing University of Posts and Telecommunications"
"2f8c8b1b-f30a-42a9-94f3-8b7f889e3836","Huazhong Agricultural University"
"e13b6277-70db-46b5-91a0-170a94cdc636","Munich Unversity of Applied Sciences"
"1dfc29e4-fb24-46f5-a5eb-14e79b03e27a","Ahmadu Bello University, Zaria"
"463e2d23-2b92-4da5-81d8-223f501a5190","Renmin University of China"
"617a713e-abff-40cb-90f4-3bf95001cde7","University of Alabama at Birmingham"
"26c504f6-a423-4954-afaf-2d12ed198a88","College of engineering, Anna University,  Guindy, Chennai, Tamilnadu, India"
"601cd61c-ba8b-4680-b339-5535cb70f65e","Tshwane University of Technology"
"a7afcb85-207f-4caa-8e89-4b160a7d4013","Biozentrum, Universität Basel"
"079ba3df-ea05-4b7e-9ee4-943749d6a768","School of Electrical Engineering and Computing, The University of Newcastle, Callaghan, NSW, 2308, Australia"
"3e57c2a8-85f7-49de-879b-e375e85d421b","RWTH Aachen"
"89bd7244-78dd-43a9-808e-429888412557","Emporia State University"
"a3aa58bd-f937-4bb1-87c4-6b39ac10c777","Norwegian University of Science and Technology"
"cbc6a60f-c509-47a3-ade4-9a08be503e1a","Imam Abdulrahman Bin Faisal University"
"9fbe9b6d-7c92-4f21-9746-07f8bb77e441","Xidian University"
"c19b8c8a-0afa-4971-8ef5-59a6243bf525","University of Potsdam"
"fa929cb5-4343-4393-a308-4192a4e1fb80","Oregon State University"
"a861813d-7fb8-454d-86ec-9bcc6f284f55","Sardar Vallabhbhai National Institute of Technology"
"ddac31d4-88ff-41b1-b586-74e563ded058","Politecnico di Milano"
"28870ca2-1847-4bb4-a501-ade647c2c3e8","Jagan Institute of Management Studies,Sector-05, Rohini, New Delhi, India"
"3aff65d9-b867-43c1-a0a6-3d3dcfe323c7","Technical University of Cluj-Napoca, Romania"
"a5284281-0e56-4a35-be62-af0485fe9ef1","Università degli Studi di Milano"
"a7751261-0b69-4bcf-8f6c-2e3cb4172cc6","Dasaratha Deb Memorial College, Khowai"
"798ba534-652c-4bed-a8b3-f808129dfb64","City University of Hong Kong"
"0ff521fd-6acd-40e8-a230-712f30202733","Dept. of Computer Science and Engineering"
"f2d75483-b011-4f22-99cb-3d7ccec5f765","Afe Babalola University, Ado-Ekiti"
"66521739-4e30-4080-8414-a085e72ade0f","Technical University of Denmark"
"0d87460b-9062-4df5-84f3-d4d531c655dd","Center for Ubiquitous Computing, University of Oulu, Oulu, Finland."
"0a3451e3-011f-4245-9e75-de18650e1032","Mahidol University"
"f99ca8df-0616-440d-8f98-7cd1237853bc","Université du Luxembourg"
"cc5578c3-dff4-4261-ba25-4dd83384b20a","Max Planck Institute for Biological Cybernetics"
"cd58b443-fb45-4fe7-bd9b-5200886028b6",","
"6a3af27c-8cc3-4351-876e-a2025698dd0a","The Sainsbury Laboratory"
"5f4b7898-fc6e-4b0f-ac14-0544fba41553","Centre for Research and Technology Hellas"
"53ed1d25-4582-404d-b7f3-1d8eabb576bf","Alibaba DAMO Academy"
"35640527-99cc-4e5e-bbec-ad2a4bd3e704","University of Kentucky"
"ae74ab6a-2a48-42a7-ac90-cc0b2f44b212","NJIT, MUST, and KAU"
"d4e7814e-3cd3-4b55-af1e-f3797a50712f","University of Technology and Applied Sciences, Shinas"
"3b631d5f-e0bb-4102-b3b6-50b79967de4f","Université Côte D'Azur, Inria, I3S, 3IA"
"7b0d620f-6db0-4161-a733-5fb32cf75684","Department of Psychiatry, National Institute of Mental Health and Neurosciences, Bengaluru, India."
"1fc40068-8d95-4260-afbf-8aebc30ca211","College of Computer Science and Software Engineering, Shenzhen University"
"262ccbf0-d284-40c7-b64d-7e9903c5b2e2","Gastroenterology and Hepatology Research Center, Institute of Basic and Clinical Physiology Sciences, Kerman University of Medical Sciences, Kerman, Iran"
"125aeb1e-960b-495c-b1c8-9dcb3c16637c","Kongju National University"
"0898b158-c7ff-4bc6-bd88-44b6f18eac49","University of St.Gallen"
"f1b61552-7426-4f0b-b963-e7702e61de00","University Côte d'Azur, CNRS, Inria"
"5017081b-9e87-490e-87f9-885efc8d603b","University of Southern California"
"a43cafdb-5530-47f2-8bbe-64e3e506ba96","School of Computer Science, WuHan University, Wuhan, Hubei, China"
"1e030be0-fa04-4bed-b3ff-cd29cd867ff8","NCSU"
"ebe24887-c6b2-4941-94c5-0cc8a71d5687","Duke University"
"3ebb6596-2735-4df3-b30f-dcfc283a3300","Johns Hopkins University School of Medicine"
"772dcad0-ec3c-4ae5-8603-ea92d394f6b4","New York University"
"7aaa341d-364c-47f5-9116-6d4b9af8913b","University College Dublin"
"33080e23-0c3f-493b-88d0-d1e04cb51f88","Babes-Bolyai University Cluj-Napoca, Romania"
"607cdb49-2d66-4c32-b2c5-9bbab11d2834","Information Technology University"
"5753531e-8c9d-43de-8bde-d3c92f3bb97e","University of California, Santa Barbara"
"b73a9a3f-1aaf-4305-9944-d76cb28b45bb","Baylor College of Medicine"
"329ba417-d68f-4a84-bed9-515e871d93e5","INP-ENIT, University of Toulouse, Tarbes France"
"7ae820fe-2e24-4a49-bd82-e19a3825b167","IFIS, University of Lübeck"
"646aaaf4-47e4-4a8b-b44f-05dc4dbbc47e","Sana'a Community college"
"d01b670d-9e62-4c4b-9ab1-359224e9e59b","Chulabhorn Research Institute"
"5109fe2f-f666-454d-9769-cd1ae2056936","Independent Researcher"
"91e07688-cb66-45f6-8b2c-f64ff5ac57ed","Albert Einstein College of Medicine"
"537b8487-be7d-418d-ba46-07ba366749c8","Fujitsu"
"6b8a6bf7-5f06-41ed-b50b-483ceae0f526","Social CRM Research Center"
"34f4a585-ef5e-4aec-9a73-7ad236edb5d2","University of Missouri Columbia"
"907c8dc9-6ba9-468b-b7d6-cc8fc96fd33b","University of Nevada, Reno"
"1495b48f-1f46-4bb6-9cfc-819bfa58ab40","Microsoft Research"
"11ca4ff0-3352-4f71-8432-b66e984482c3","Bennett University"
"0354c775-cdba-43dd-876b-eec063cd94a9","EPFL"
"26634325-9721-4187-86fa-4ab1ded4e38b","Clinical Research Development Unit, Afzalipour Hospital, Kerman University of Medical Sciences, Kerman, Iran"
"b937e2a6-6956-427a-96ce-9e774d96854b","CMR institute of Technology"
"f60ec358-1dbe-4253-b3c8-0cb5a3fae586","Google DeepMind"
"3f6173d1-95cc-4632-b6c9-4496122ecc60","University of Illinois at Chicago"
"9fb652e5-2213-4d14-a818-793ce0eb83ae","University of Stavanger"
"3a32ec87-b43e-4f6c-9455-27bab2aa76eb","ENSI"
"61dcb322-6a43-4265-9cb0-f9d60a821312","University of Oulu"
"1fd54f5f-3e1a-45e2-837b-757c5c9d03d6","King Faisal University Saudi Arabia"
"5cabec34-a780-4395-9570-61b6c71f0929","Department of Data Science and Artificial Intelligence, Praxis Business School, Kolkata, INDIA"
"68ab60a5-895e-4206-918f-c0bd8210d966","Amazon"
"4f5b2e29-7bcd-4ddc-a87c-775bbfd1a996","Ton Duc Thang University"
"f90b04bc-a8b4-40ed-a28d-2ddc078b96d4","VIT-AP University"
"9a937004-6086-457f-8e09-610735ce4ad0","Hangzhou Dianzi University"
"b5e10599-15b5-4f90-beeb-b040d3b04cfa","Wageningen Bioveterinary Research, Department of Infection Biology, Wageningen UR, PO Box 65, 8200 AB Lelystad, the Netherlands."
"c32bd4aa-ba36-499f-aee1-fcf1fa58b1d6","Universidad Carlos III de Madrid"
"de10e0e1-7679-48b2-8d31-597403c06855","Max Planck Institute for Intelligent Systems"
"404838c8-f010-49de-87a9-92f4fa8e57a0","University of California - Riverside"
"d411cf77-ba24-472b-9832-486e943c9423","University of Genoa"
"0599ad96-4fb4-45ef-ad32-5f9d5af687ad","Universidade de Brasília"
"a1c7f1d0-b1a7-4d72-b86d-e1c3ad97b5fb","Informatics Department of the Faculty of Sciences - University of Lisbon"
"4cd894e1-80d0-4c39-a391-b3d841134068","Alibaba DAMO Academy;Stanford University"
"7967263c-6aec-4079-83ba-927f7bcc4ec0","Ho Chi Minh City Open University"
"94ef570f-54bd-44d1-b8b7-c846f55d4824","University of Strathclyde"
"a676dc74-d4cb-4c0e-9d21-8a7fe3649ae0","Human Technopole"
"89ccf5aa-d5e5-4224-845b-a4ccb0e5d80f","Graz University of Technology"
"4252e030-b45e-4369-a587-55076ce917de","University of Pernambuco"
"392ac27f-2620-4b07-982f-5315dc4c9613","Univeristy of Illinois Urbana Champaign"
"75b01e39-c9b7-4d8d-a3a1-73cc0d493850","University of Science and Technology of China"
"1f571b43-219e-482f-811e-3890de9c1ccc","Lawrence Berkeley National Laboratory"
"4dd459c1-6aa0-4f15-8021-e735b5653774","Oli Health Magazine Organization (OHMO)"
"60f5e955-831c-49b0-8de7-d7ee966a47ca","Instituto de Telecomunicações"
"33c12de1-ec32-4539-a67f-0637dfc51183","Population Health Research Institute."
"3c4cf2c9-e1ed-4795-a18e-789ba7dad8d4","IEEE"
"d45de426-6605-44dc-9e82-493a4d9d7da2","Duke Kunshan University"
"2682412b-dc02-4d07-ba8b-a2ad2e53a9ac","Islamic university of Madinah"
"a5946370-a54e-493c-a6d6-e9c41b1c664b","SDAS Research Group"
"517990f6-8466-4638-bf8d-c95de5ce7a5f","Molecular Biotechnology & Health Sciences Department, University of Torino, CASSMedChem, via Quarello 15, 10135 Torino, Italy."
"70b71b0d-3dfe-401a-9c85-60c4aecc2713","University of Kansas"
"33acdada-e794-4fa8-8606-d6e6f705f159","School of Cyber Security, University of Chinese Academy of Sciences"
"7458842d-41d8-498c-9c4b-7e6f07266d22","University of Richmond"
"5f4cd3fa-87ae-44bc-bb45-e83f1693b0ec","University College London"
"2d2c5ede-dcc0-4e75-9466-1980c939c1ed","Shandong University"
"54bbaef6-da59-4aa7-8818-1325cbd83ed1","Delft University of Technololgy (retired)"
"59531817-f787-468a-a4b1-866fd063439a","Universita' della Svizzera italiana (USI)"
"64499a85-0a58-43b7-a0db-146a73943c7d","University of technology Sydney"
"6790c075-7a7a-47e7-844b-354a7e196d30","data.world"
"3efcae6c-5322-482d-94c2-9cd64902dec3","Mila - Quebec AI Institute"
"7aca2153-7cde-4895-906a-a57f641b5ba9","SDU University"
"97818303-bce3-434b-9f66-8f7764fdc82f","4Paradigm Inc."
"cb0bf689-b448-4cf9-9365-3998bc72e65d","University of Idaho"
"000ac864-305c-4386-a73a-fe1c91e5f803","Anadolu University, Rutgers University, SIRF TRADE"
"f54b3169-0232-4d44-992c-6302501000ca","Hasso Plattner Institute"
"6a7510f7-9cb7-4341-a90c-7be6f2e4fab6","Rice University"
"5d7f3efe-f999-42fa-9187-d965049adbc0","University of Macau"
"54fc1ec5-1ba5-428f-a920-f370b39ace87","Vanderbilt University School of Medicine"
"541d0cc8-4a72-48d9-af2c-f3b48a03cdb5","Hasso Plattner Insitutute"
"afb687e5-e016-44b9-8b13-7cf442a61cc0","ZHAW"
"23f77037-21e2-4c9b-b979-6479a3e1d5dc","School of Materials Science and Engineering , Georgia Institute of Technology , Atlanta , Georgia 30332-0245 , United States."
"6d889236-69f9-43ea-a6ea-6a0f71b010df","Elm Research and Innovation Division"
"7c4f479c-85e4-43de-8321-d3c62c722866","Sulaimani Veterinary Directorate, Veterinary Quarantine, Bashmakh International Border"
"ee36b7fe-a8e9-4b9e-9275-29815f054da9","University of Arizona"
"2d5cc0f7-5a3e-4fe2-aaf2-50ad45185bc1","The University of Tokyo"
"f56afaf3-c73e-47bc-aaa4-b68cd82a72a3","SRBIAU"
"f27051d5-4630-4938-bfeb-e84d6d2bd8dd","East China Normal University"
"c4f46131-d5d7-47c3-bde9-fda55089dfdf","Monash University"
"8a98f92d-3ea1-4736-a1ef-1b7ce2d0b53c","European Computer-Industry Research Centre in Munich, Germany"
"3af31daf-b78e-4650-a8d7-2a01baef01cf","University of Chinese Academy of Sciences"
"0f38b3bf-5913-4927-8571-e29f89fde89c","Saint-Joseph University of Beirut"
"12a10330-24b8-4578-8b6f-2cfc3fde6e2f","ULB"
"d731c5ab-06e2-45a9-a43c-cd43427fd096","Institute of Molecular Bioimaging and Physiology, Consiglio Nazionale delle Ricerche (IBFM-CNR)"
"9de30637-92d4-42ec-ae1f-363155bc8c62","Virginia Commonwealth University"
"004acfdf-2277-4b02-947f-c875f7049f42","Intelligent Autonomous Systems Group, Technische Universität Darmstadt, Darmstadt, Germany"
"33f4832e-4979-4ac8-b170-40903fbdc893","University of Mauritius"
"2c1fe863-87e5-4b7f-ae94-3db40eee699a","Barcelona Supercomputing Center"
"6da218a9-2c45-4383-bbeb-3a46fc9c364d","National Defence University of Malaysia"
"d519c988-a6c1-48ea-af31-f56efe888c58","Sun Yat-sen University"
"bcfc52fa-e6a2-4c6f-8b44-c2e054c83f5c","Magnum opus international"
"0953e352-096c-4793-8fe1-a54d8fa7d58e","Computers and Automatic Control Dept., Faculty of Engineering, Tanta University, Tanta, Egypt"
"d6300a00-17b0-4e69-9845-7b33b430cc6f","Athens University of Economics and Business"
"f61fc3f1-4839-4012-b61a-734e58c4649e","Institute for Language and Speech Processing, Research Center ""Athena"""
"cec301af-6400-4906-a52e-b1120db1887d","Radboud University Nijmegen"
"4c673cc2-f329-441b-8f3f-18797681643f","East West University"
"bd37c8b3-42be-41bf-83d0-137479519b4e","University of Minho"
"60e16f28-5e92-4a29-8339-ee02896d6b08","Dipartimento Medicina Sperimentale e Clinica - Università degli Studi di Firenze"
"01f78b03-beaf-4b46-bde2-5b01549b2475","LMU Munich"
"63da2f11-a9a2-43d7-b9bc-efe3aecb7fce","Hewlett Packard Enterprise"
"b6778b1a-de54-4610-8932-9669f7a1c19e","University of Rochester"
"ff7fa385-ca51-4a6b-aeb6-31b67a864f4c","UCSF (former, visiting scientist)"
"67507981-eada-4963-808f-00b798fb9f03","Middlesex University"
"e3611dec-f746-4394-8ba8-b610bff6ffa3","Trieste University"
"3aa9bf26-d9ac-4ec8-92af-6f18b3609023","Soochow University"
"5f3c7998-06ec-4adb-855d-f9522a24ac05","Division of Cardiovascular Medicine, Nouvel Hôpital Civil, Strasbourg University Hospital, Strasbourg, France"
"0df0d771-d6cd-44ed-9aea-d597500e98cf","National Research Council of Italy"
"21dff258-542c-4c6d-9cf5-68a73304dd16","university of wollongong"
"69ab742e-0e34-47f7-8db0-d485fc7f0d1e","University of Illinois at Urbana Champaign"
"af69b796-1c75-42d8-b5cb-acbb8cfd2482","Autonomous University of Barcelona (former, PhD)"
"0709c585-3919-4a09-b824-14838a2c5028","Johns Hopkins Hospital"
"1393aef1-1f2e-4c5a-a5c0-6252576a5235","Federal University of Ceará"
"7ce3ca10-c86c-47d4-87fd-f0d9443a031d","University of Rome, Tor Vergata"
"70976d0f-20c4-43dd-bf84-657400c4e284","Guru Nanak Dev University, Amritsar, India"
"11c0e5a4-d2dc-40d0-a43d-71f0f03b0bf3","University of Skövde"
"fa625120-9860-4321-a919-3e741f56b3e5","Yahoo!"
"9d7e9a9e-3555-4b3e-a456-5b357d24946e","Benha University"
"320d7101-246e-4c28-8ad0-b3cdfbdbeab8","Universidad de Alicante (Spain)"
"ebd18b2f-e6b5-4fe8-a46a-0b04756030d1","University of Illinois at Urbana-Champaign"
"cadf4411-dde1-44e4-aa5e-b3a196e023e7","Alibaba"
"34748cfa-06b3-42c7-99d2-29d4231eefe3","IIT Kharagpur, India"
"f18e6c04-45e5-4390-a03b-9ddb01575057","Sydney University"
"165cee92-e25b-441b-ab33-54229596b88b","University College London, Alan Turing Institute, Health Data Research UK"
"5694abb8-20df-4a59-b9c5-0220ef7eb443","University of Melbourne, Australia"
"3836f848-7af6-4972-bdfa-83e8d2bf400c","University of British Columbia"
"5facee4f-c6c2-494e-9213-67e83783daf2","Centro Paula Souza"
"bec38e04-74d1-4778-a872-fd48a0dbde40","Air University, Islamabad"
"8a2610d4-3b95-4a73-97d3-e87bf4be8f6d","Iran"
"7e4f6c0e-ef3e-45ee-b8be-b63db2528a56","Uppsala University"
"e19cbad5-d3c4-495e-a04b-25bce23de16d","Federal University of Bahia | State University of Ceará"
"86b0c114-2402-4f26-bfbe-002421febdd8","Dhulikhel"
"52781f47-97a3-4026-b458-3f97a79d4824","Institute of Biotechnology and Biochemical Engineering, Graz University of Technology, NAWI Graz, Petersgasse 12, 8010, Graz, Austria."
"e3260840-02bf-42bc-a96a-183966cea20c","Vita-Salute San Raffaele University , Milan"
"72285b1a-b770-4c2a-b585-df2cf994ae01","Sungkyunkwan University"
"c6b8c538-01e2-41d5-952f-30cc93e21460","Beijing Institute of Technology"
